employee_id,full_name,gender,age_at_hire,branch,department,job_level,monthly_salary_bdt,hire_source,hire_date,termination_date,exit_reason,is_active,performance_rating,attendance_rate_pct,leave_balance_days,manager_id,tenure_days,tenure_months
EMP0657,Michael Flores,Male,20,Khulna,Merchandising,Entry,21244,Online application,2025-03-15,,,True,4,94.2,16.5,EMP0394,463,15.2
EMP0658,Charles Keller,Male,24,Dhaka - Mirpur,Sales & Retail Ops,Mid,31316,Online application,2026-05-29,,,True,4,98.7,9.5,EMP0242,23,0.8
EMP0659,Elizabeth Brown,Female,27,Dhaka - Mirpur,HR & Admin,Mid,28710,Walk-in,2025-12-11,,,True,4,91.6,14.7,EMP0334,192,6.3
EMP0660,Sheryl Buck,Female,27,Chattogram,IT & Systems,Entry,19075,Walk-in,2022-09-10,,,True,4,83.6,8.3,EMP0389,1380,45.3
EMP0661,Jeffery Simpson,Male,19,Dhaka - Gulshan,HR & Admin,Entry,22009,Employee referral,2023-02-14,,,True,3,82.1,13.0,EMP0001,1223,40.2
EMP0662,Dr. Michael Floyd,Male,33,Khulna,HR & Admin,Mid,29962,Online application,2025-03-08,,,True,3,99.0,14.3,EMP0325,470,15.4
EMP0663,Jennifer Hernandez,Female,35,Dhaka - Gulshan,IT & Systems,Mid,31054,Employee referral,2026-04-08,,,True,2,100.0,5.3,EMP0092,74,2.4
EMP0664,Nicole Wells,Female,21,Sylhet,Merchandising,Mid,36693,Walk-in,2025-12-30,,,True,3,100.0,4.1,EMP0055,173,5.7
EMP0665,Eric Zimmerman,Male,36,Dhaka - Mirpur,Merchandising,Manager,118124,Walk-in,2023-11-05,,,True,4,88.6,11.4,EMP0605,959,31.5
EMP0666,Thomas Hart,Male,29,Chattogram,Sales & Retail Ops,Entry,25032,Employee referral,2024-12-03,,,True,2,88.7,5.9,EMP0193,565,18.6
EMP0667,Mr. Cesar Sanchez,Male,28,Chattogram,Quality Control,Entry,18971,Agency,2023-11-15,2024-10-14,Resignation - better opportunity,False,2,100.0,2.9,EMP0664,334,11.0
EMP0668,Matthew Nielsen,Male,22,Dhaka - Mirpur,Finance & Accounts,Mid,37757,Walk-in,2026-06-09,,,True,3,86.2,11.4,EMP0426,12,0.4
EMP0669,Anna Hardy,Female,30,Rajshahi,Quality Control,Mid,36338,Online application,2025-03-18,,,True,2,92.3,11.1,EMP0461,460,15.1
EMP0670,Derrick Nunez,Male,29,Chattogram,Sales & Retail Ops,Entry,19792,Employee referral,2024-09-29,,,True,2,92.2,13.0,EMP0276,630,20.7
EMP0671,Shelly Lopez,Female,24,Chattogram,Merchandising,Entry,22197,Employee referral,2025-01-03,2025-03-18,Resignation - personal reasons,False,2,88.9,8.2,EMP0082,74,2.4
EMP0672,Misty Hansen,Female,19,Dhaka - Mirpur,Finance & Accounts,Manager,103113,Online application,2025-10-02,2026-02-14,Relocation,False,4,93.2,5.8,EMP0091,135,4.4
EMP0673,Sheila Cook,Female,35,Dhaka - Gulshan,HR & Admin,Mid,28330,Online application,2025-06-05,,,True,3,93.2,5.6,EMP0628,381,12.5
EMP0674,Adrian Giles,Male,26,Dhaka - Mirpur,Warehouse & Logistics,Senior,63054,Online application,2024-10-19,,,True,2,95.6,11.9,EMP0432,610,20.0
EMP0675,Mr. Zachary Mendoza,Male,30,Dhaka - Gulshan,Marketing,Entry,16464,Employee referral,2025-06-19,,,True,2,81.1,7.6,EMP0578,367,12.1
EMP0676,Larry Harris,Male,21,Dhaka - Gulshan,HR & Admin,Mid,35117,Walk-in,2025-04-30,,,True,2,98.0,11.5,EMP0028,417,13.7
EMP0677,Kristen Rowe,Female,19,Dhaka - Gulshan,Sales & Retail Ops,Mid,27404,Walk-in,2023-10-28,2023-12-12,Contract end,False,2,97.0,0.0,EMP0015,45,1.5
EMP0678,Kimberly Howard,Female,23,Khulna,Merchandising,Senior,63097,Online application,2025-05-04,2026-04-13,Contract end,False,2,93.6,7.5,EMP0242,344,11.3
EMP0679,Jose Crawford,Male,20,Chattogram,IT & Systems,Senior,46926,Walk-in,2022-10-17,,,True,1,90.7,10.6,EMP0158,1343,44.1
EMP0680,William Harrison,Male,19,Rajshahi,Finance & Accounts,Entry,19939,Employee referral,2025-05-05,,,True,3,89.3,13.0,EMP0592,412,13.5
EMP0681,Suzanne Wood,Female,21,Khulna,Warehouse & Logistics,Mid,40179,Walk-in,2022-12-28,2023-10-14,Resignation - better opportunity,False,2,84.2,2.0,EMP0546,290,9.5
EMP0682,Justin Walker,Male,32,Dhaka - Gulshan,HR & Admin,Entry,24339,Online application,2024-11-13,,,True,3,86.4,8.7,EMP0460,585,19.2
EMP0683,Debbie Donovan,Female,22,Chattogram,Sales & Retail Ops,Mid,32781,Online application,2022-11-16,,,True,3,92.7,8.1,EMP0443,1313,43.1
EMP0684,Jason Hernandez,Male,31,Sylhet,HR & Admin,Entry,20675,Walk-in,2025-10-30,,,True,4,90.5,12.8,EMP0473,234,7.7
EMP0685,James Whitaker,Male,24,Khulna,Finance & Accounts,Mid,39492,Online application,2023-06-04,,,True,4,100.0,6.2,EMP0185,1113,36.6
EMP0686,Matthew Cohen,Male,33,Dhaka - Gulshan,Sales & Retail Ops,Entry,24151,Online application,2024-05-26,,,True,3,98.6,12.2,EMP0360,756,24.8
EMP0687,Roberto Levy,Male,28,Dhaka - Mirpur,Sales & Retail Ops,Entry,16886,Agency,2022-11-04,,,True,2,83.0,10.6,EMP0223,1325,43.5
EMP0688,John Jackson,Male,21,Head Office,HR & Admin,Mid,37984,Walk-in,2026-01-04,,,True,2,88.4,13.3,EMP0664,168,5.5
EMP0689,Caroline Cortez,Female,24,Sylhet,Marketing,Senior,58131,Online application,2023-09-17,,,True,3,98.4,16.8,EMP0655,1008,33.1
EMP0690,Sydney Weaver,Female,30,Chattogram,Marketing,Mid,29009,Employee referral,2025-05-14,,,True,3,100.0,4.9,EMP0076,403,13.2
EMP0691,Amy Johnson,Female,28,Dhaka - Gulshan,Sales & Retail Ops,Entry,25589,Employee referral,2023-09-25,2024-03-12,Resignation - better opportunity,False,2,87.9,9.0,EMP0206,169,5.6
EMP0692,Tony Barnett,Male,21,Sylhet,Sales & Retail Ops,Mid,41681,Walk-in,2025-09-19,,,True,3,93.5,8.8,EMP0453,275,9.0
EMP0693,Jason Kirby,Male,26,Khulna,Sales & Retail Ops,Entry,19809,Online application,2023-09-12,,,True,4,97.1,14.4,EMP0153,1013,33.3
EMP0694,Michael Smith,Male,28,Sylhet,Sales & Retail Ops,Entry,17409,Online application,2023-03-12,,,True,3,100.0,17.8,EMP0004,1197,39.3
EMP0695,Jake Williamson,Male,30,Chattogram,Marketing,Mid,26279,Employee referral,2025-12-20,,,True,1,95.3,11.2,EMP0554,183,6.0
EMP0696,Lisa Webb,Female,29,Dhaka - Gulshan,Warehouse & Logistics,Mid,39461,Online application,2023-01-08,,,True,2,94.4,2.6,EMP0342,1260,41.4
EMP0697,Adriana Arnold,Female,31,Khulna,Warehouse & Logistics,Mid,37087,Online application,2022-11-01,,,True,2,100.0,17.4,EMP0083,1328,43.6
EMP0698,Joseph Hill,Male,30,Rajshahi,Finance & Accounts,Entry,16662,Campus hiring,2024-12-16,,,True,2,100.0,16.9,EMP0307,552,18.1
EMP0699,Alan Li DDS,Male,27,Khulna,Quality Control,Mid,28014,Employee referral,2022-10-18,,,True,3,92.5,0.0,EMP0144,1342,44.1
EMP0700,Theodore Rodriguez,Male,25,Dhaka - Mirpur,Sales & Retail Ops,Manager,108708,Employee referral,2024-04-22,,,True,2,98.3,12.9,EMP0512,790,26.0
EMP0701,Brittany Lee,Female,30,Chattogram,IT & Systems,Entry,20942,Walk-in,2022-06-12,,,True,1,100.0,10.9,EMP0044,1470,48.3
EMP0702,Robert Adams,Male,34,Chattogram,Sales & Retail Ops,Mid,33774,Agency,2026-04-12,2026-05-07,Performance-related,False,1,84.7,1.6,EMP0239,25,0.8
EMP0703,Jacqueline Sullivan,Female,22,Head Office,Sales & Retail Ops,Entry,23754,Agency,2024-08-21,2025-05-19,Performance-related,False,3,81.2,2.4,EMP0134,271,8.9
EMP0704,Wanda Perez,Female,36,Dhaka - Mirpur,HR & Admin,Senior,66704,Employee referral,2022-11-16,,,True,2,86.1,14.5,EMP0066,1313,43.1
EMP0705,Sarah Valdez,Female,34,Khulna,Sales & Retail Ops,Mid,28994,Employee referral,2023-07-21,,,True,2,88.3,11.4,EMP0695,1066,35.0
EMP0706,Peter Davis,Male,32,Chattogram,Sales & Retail Ops,Mid,40547,Campus hiring,2024-01-08,,,True,3,93.0,14.3,EMP0047,895,29.4
EMP0707,Juan Brown,Male,27,Sylhet,Warehouse & Logistics,Entry,23269,Employee referral,2024-05-31,,,True,3,99.7,12.9,EMP0450,751,24.7
EMP0708,Carolyn Porter,Female,38,Dhaka - Gulshan,Merchandising,Entry,17499,Online application,2025-03-29,2025-05-02,Contract end,False,2,90.8,5.7,EMP0083,34,1.1
EMP0709,Rachel Knight,Female,19,Dhaka - Mirpur,Sales & Retail Ops,Entry,23977,Online application,2026-02-09,,,True,3,86.7,6.2,EMP0488,132,4.3
EMP0710,Brandon Rice,Male,28,Khulna,Sales & Retail Ops,Mid,30232,Agency,2024-05-27,,,True,2,83.7,11.0,EMP0039,755,24.8
EMP0711,Daniel Parrish,Male,29,Sylhet,Finance & Accounts,Mid,36905,Online application,2025-11-29,,,True,3,82.5,10.7,EMP0572,204,6.7
EMP0712,John Williams,Male,22,Dhaka - Gulshan,Sales & Retail Ops,Mid,28949,Employee referral,2024-03-12,,,True,2,98.0,11.0,EMP0225,831,27.3
EMP0713,Timothy Lam,Male,23,Chattogram,HR & Admin,Entry,17466,Walk-in,2022-12-21,,,True,4,93.3,12.8,EMP0486,1278,42.0
EMP0714,Andrew Mcfarland,Male,24,Chattogram,Sales & Retail Ops,Senior,62276,Walk-in,2024-03-15,,,True,3,97.6,14.0,EMP0632,828,27.2
EMP0715,Tonya Matthews,Female,28,Khulna,Finance & Accounts,Entry,25290,Walk-in,2026-03-26,,,True,3,87.1,4.2,EMP0497,87,2.9
EMP0716,Micheal Sanders,Male,23,Chattogram,Sales & Retail Ops,Entry,23382,Online application,2025-01-19,,,True,4,82.0,13.8,EMP0334,518,17.0
EMP0717,Christopher Allen,Male,26,Dhaka - Gulshan,Sales & Retail Ops,Entry,16920,Walk-in,2024-05-28,,,True,2,85.5,10.1,EMP0076,754,24.8
EMP0718,James Mosley,Male,21,Chattogram,Warehouse & Logistics,Senior,67373,Online application,2026-03-29,,,True,3,92.2,14.2,EMP0140,84,2.8
EMP0719,Perry Taylor,Male,22,Chattogram,Sales & Retail Ops,Entry,16946,Walk-in,2024-01-31,,,True,4,87.2,1.0,EMP0288,872,28.6
EMP0720,Nathaniel Mason DVM,Male,27,Dhaka - Mirpur,Quality Control,Mid,32360,Agency,2024-02-12,,,True,3,100.0,7.8,EMP0654,860,28.3
EMP0721,Jeffrey Roberson,Male,22,Head Office,Quality Control,Mid,38668,Online application,2023-08-06,,,True,2,91.8,10.3,EMP0222,1050,34.5
EMP0722,Patricia Friedman,Female,38,Sylhet,IT & Systems,Entry,16643,Walk-in,2025-08-10,,,True,4,94.3,14.1,EMP0594,315,10.3
EMP0723,Patricia Johnson,Female,22,Dhaka - Gulshan,Marketing,Manager,96412,Online application,2026-02-22,,,True,2,100.0,11.3,EMP0482,119,3.9
EMP0724,Willie Henry,Male,22,Khulna,Merchandising,Entry,21275,Employee referral,2025-11-08,,,True,2,91.7,5.4,EMP0508,225,7.4
EMP0725,Teresa Reynolds,Female,33,Dhaka - Gulshan,Merchandising,Entry,19622,Walk-in,2026-04-24,,,True,3,92.7,6.7,EMP0664,58,1.9
EMP0726,Matthew Miller,Male,25,Head Office,Sales & Retail Ops,Mid,28155,Online application,2024-08-04,,,True,3,87.2,7.6,EMP0466,686,22.5
EMP0727,Robert Marquez,Male,29,Chattogram,Sales & Retail Ops,Mid,32396,Employee referral,2026-01-22,,,True,1,97.1,10.5,EMP0002,150,4.9
EMP0728,Christian Dawson,Male,29,Rajshahi,Sales & Retail Ops,Senior,49928,Online application,2022-05-29,,,True,4,98.0,8.6,EMP0628,1484,48.8
EMP0729,Patrick Stewart,Male,23,Chattogram,IT & Systems,Senior,67419,Employee referral,2026-02-02,,,True,3,92.0,5.7,EMP0691,139,4.6
EMP0730,Aaron Parker,Male,26,Dhaka - Gulshan,Sales & Retail Ops,Entry,19956,Online application,2022-06-24,,,True,2,95.2,10.9,EMP0722,1458,47.9
EMP0731,Debra Anderson,Female,23,Dhaka - Mirpur,Finance & Accounts,Entry,20675,Walk-in,2023-08-22,,,True,2,88.4,10.0,EMP0595,1034,34.0
EMP0732,Joann Peters,Female,29,Rajshahi,Finance & Accounts,Mid,27473,Agency,2024-01-06,,,True,4,95.8,15.4,EMP0434,897,29.5
EMP0733,Alexander Gomez,Male,30,Dhaka - Gulshan,Sales & Retail Ops,Entry,25782,Walk-in,2024-11-07,,,True,2,91.2,5.3,EMP0695,591,19.4
EMP0734,Kyle Nguyen,Male,33,Rajshahi,Quality Control,Mid,38466,Employee referral,2025-05-22,,,True,4,100.0,12.2,EMP0068,395,13.0
EMP0735,Edgar Hughes,Male,27,Dhaka - Mirpur,Quality Control,Entry,24671,Campus hiring,2023-05-05,2023-05-19,Resignation - better opportunity,False,4,100.0,0.0,EMP0115,14,0.5
EMP0736,Steven Stein,Male,24,Khulna,Warehouse & Logistics,Senior,47506,Walk-in,2025-03-23,,,True,2,89.8,9.5,EMP0555,455,14.9
EMP0737,Laura Jackson MD,Female,25,Head Office,Warehouse & Logistics,Entry,18670,Walk-in,2022-04-21,2022-05-05,Contract end,False,3,92.3,0.0,EMP0533,14,0.5
EMP0738,Elizabeth Snyder,Female,32,Sylhet,Warehouse & Logistics,Entry,16556,Employee referral,2024-01-16,,,True,5,89.9,8.7,EMP0562,887,29.1
EMP0739,Jessica Fisher,Female,27,Chattogram,Sales & Retail Ops,Entry,22470,Walk-in,2023-04-21,,,True,2,90.5,10.5,EMP0296,1157,38.0
EMP0740,Billy King,Male,20,Khulna,Sales & Retail Ops,Entry,25706,Agency,2023-04-11,,,True,5,97.3,9.7,EMP0293,1167,38.3
EMP0741,Lori Wheeler,Female,19,Dhaka - Mirpur,Sales & Retail Ops,Mid,41704,Walk-in,2025-10-21,2025-12-24,Other,False,3,94.9,4.5,EMP0589,64,2.1
EMP0742,Brian Torres,Male,25,Dhaka - Mirpur,Sales & Retail Ops,Entry,25356,Online application,2022-06-05,2022-06-19,Resignation - better opportunity,False,2,87.2,6.0,EMP0553,14,0.5
EMP0743,Gary Oliver,Male,25,Head Office,Merchandising,Entry,17079,Employee referral,2026-04-02,,,True,1,90.8,9.7,EMP0328,80,2.6
EMP0744,Gary Cook,Male,29,Dhaka - Mirpur,Marketing,Mid,36720,Walk-in,2025-04-18,,,True,3,92.8,5.9,EMP0588,429,14.1
EMP0745,Shannon Mccann,Female,30,Sylhet,IT & Systems,Mid,33876,Walk-in,2024-02-04,,,True,4,84.6,20.6,EMP0042,868,28.5
EMP0746,Frank Valentine,Male,25,Dhaka - Mirpur,Merchandising,Entry,20683,Online application,2025-12-16,,,True,2,100.0,7.5,EMP0057,187,6.1
EMP0747,Emily Oconnell,Female,27,Sylhet,Sales & Retail Ops,Mid,31428,Walk-in,2025-09-17,,,True,3,92.5,17.0,EMP0457,277,9.1
EMP0748,Mr. Michael Henry,Male,23,Sylhet,Marketing,Manager,124234,Employee referral,2024-09-18,,,True,4,89.7,16.4,EMP0058,641,21.1
EMP0749,Dana Bennett,Female,29,Rajshahi,Warehouse & Logistics,Entry,24890,Online application,2024-03-24,2025-01-10,Resignation - better opportunity,False,1,89.7,12.3,EMP0457,292,9.6
EMP0750,James Wilson,Male,27,Rajshahi,Sales & Retail Ops,Mid,41997,Employee referral,2026-06-12,,,True,3,95.4,6.7,EMP0746,9,0.3
EMP0751,Kevin Gardner,Male,29,Head Office,Warehouse & Logistics,Senior,62923,Walk-in,2025-01-29,,,True,4,86.8,9.3,EMP0487,508,16.7
EMP0752,Krista Benton,Female,23,Head Office,Merchandising,Entry,19560,Online application,2025-02-02,2025-06-22,Performance-related,False,2,91.8,12.3,EMP0280,140,4.6
EMP0753,Michelle Gonzales,Female,26,Chattogram,Merchandising,Mid,27181,Walk-in,2023-02-10,,,True,3,97.5,5.1,EMP0568,1227,40.3
EMP0754,Michael Fuentes,Male,21,Chattogram,IT & Systems,Entry,21014,Employee referral,2024-09-23,2024-10-07,Contract end,False,2,91.9,0.0,EMP0158,14,0.5
EMP0755,Jason Porter,Male,33,Dhaka - Gulshan,Marketing,Senior,44693,Agency,2025-04-27,,,True,2,85.2,8.5,EMP0504,420,13.8
EMP0756,Dana Hopkins,Female,26,Rajshahi,HR & Admin,Entry,18159,Campus hiring,2024-09-21,,,True,2,96.5,9.0,EMP0371,638,21.0
EMP0757,Rachel Jones,Female,28,Sylhet,Merchandising,Senior,43627,Employee referral,2024-08-28,2026-03-08,Resignation - personal reasons,False,5,82.0,3.9,EMP0590,557,18.3
EMP0758,John Morales MD,Male,23,Dhaka - Mirpur,Sales & Retail Ops,Mid,32060,Employee referral,2024-08-07,2024-08-23,Resignation - better opportunity,False,2,94.2,0.0,EMP0370,16,0.5
EMP0759,Michael Stephens,Male,31,Chattogram,Quality Control,Entry,21650,Agency,2024-11-11,,,True,4,96.5,0.0,EMP0644,587,19.3
EMP0760,Ian Woodard,Male,19,Dhaka - Mirpur,Sales & Retail Ops,Mid,36941,Agency,2026-01-23,,,True,3,86.7,9.9,EMP0309,149,4.9
EMP0761,Mark Miller,Male,28,Dhaka - Gulshan,HR & Admin,Entry,19553,Walk-in,2024-02-25,2025-09-29,Resignation - better opportunity,False,3,91.2,9.2,EMP0497,582,19.1
EMP0762,Matthew Kelly,Male,22,Chattogram,Marketing,Entry,21618,Agency,2024-10-06,,,True,2,90.7,8.4,EMP0573,623,20.5
EMP0763,Andrew Terrell,Male,22,Sylhet,IT & Systems,Mid,41207,Employee referral,2024-12-11,2025-05-04,Resignation - personal reasons,False,2,100.0,9.3,EMP0079,144,4.7
EMP0764,James Goodwin,Male,27,Dhaka - Mirpur,Sales & Retail Ops,Entry,23016,Walk-in,2025-06-14,2025-10-24,Other,False,2,88.8,0.3,EMP0536,132,4.3
EMP0765,Mr. Adam Green,Male,19,Khulna,Warehouse & Logistics,Mid,39640,Walk-in,2025-11-14,,,True,4,90.5,13.1,EMP0146,219,7.2
EMP0766,Kelly Carpenter,Female,39,Khulna,Sales & Retail Ops,Entry,22297,Employee referral,2024-06-15,2026-05-13,Resignation - better opportunity,False,2,100.0,8.6,EMP0496,697,22.9
EMP0767,Jill Myers,Female,22,Khulna,Sales & Retail Ops,Entry,21033,Walk-in,2024-10-20,2025-03-30,Resignation - better opportunity,False,3,95.1,0.3,EMP0068,161,5.3
EMP0768,Kevin Mason,Male,24,Dhaka - Gulshan,Sales & Retail Ops,Entry,20616,Employee referral,2025-02-17,2025-03-03,Performance-related,False,2,97.2,3.0,EMP0030,14,0.5
EMP0769,Allison Garcia,Female,22,Dhaka - Mirpur,Quality Control,Manager,100966,Walk-in,2024-02-19,,,True,1,96.4,10.8,EMP0747,853,28.0
EMP0770,Tonya Wilson,Female,24,Sylhet,Merchandising,Entry,16178,Online application,2025-09-12,,,True,2,92.6,11.9,EMP0289,282,9.3
EMP0771,Brenda Collins,Female,27,Dhaka - Mirpur,Finance & Accounts,Entry,16731,Agency,2026-03-25,,,True,2,88.9,2.9,EMP0487,88,2.9
EMP0772,Christine Webb,Female,32,Dhaka - Gulshan,Merchandising,Entry,18933,Online application,2023-05-08,,,True,2,97.9,10.2,EMP0220,1140,37.5
EMP0773,Jeffrey Horton,Male,25,Chattogram,Warehouse & Logistics,Mid,30479,Online application,2024-08-14,,,True,3,95.5,11.1,EMP0370,676,22.2
EMP0774,Eric Patrick,Male,29,Khulna,Merchandising,Entry,22326,Walk-in,2022-12-27,,,True,2,91.9,10.2,EMP0320,1272,41.8
EMP0775,Samuel Wong,Male,21,Khulna,Quality Control,Entry,17167,Online application,2026-06-03,,,True,3,88.1,5.5,EMP0488,18,0.6
EMP0776,Carly Riggs,Female,24,Head Office,Warehouse & Logistics,Entry,22738,Online application,2025-05-20,,,True,3,89.6,11.7,EMP0693,397,13.0
EMP0777,Christopher Moore,Male,27,Dhaka - Mirpur,Sales & Retail Ops,Entry,16913,Agency,2022-11-26,,,True,3,93.0,1.7,EMP0067,1303,42.8
EMP0778,Tina Hall,Female,32,Dhaka - Gulshan,Sales & Retail Ops,Entry,23037,Walk-in,2024-05-15,2025-02-21,Resignation - personal reasons,False,2,92.2,5.4,EMP0731,282,9.3
EMP0779,Cathy Davidson,Female,32,Khulna,Merchandising,Mid,33389,Online application,2026-04-16,,,True,2,88.4,10.7,EMP0415,66,2.2
EMP0780,Allen Mendez,Male,30,Head Office,Merchandising,Entry,24181,Online application,2023-01-10,2024-05-15,Relocation,False,2,91.8,11.2,EMP0031,491,16.1
EMP0781,Leslie Price,Female,29,Dhaka - Mirpur,Sales & Retail Ops,Entry,20267,Online application,2026-05-19,,,True,2,99.6,15.7,EMP0157,33,1.1
EMP0782,Christine Goodwin,Female,27,Dhaka - Gulshan,HR & Admin,Mid,36814,Online application,2024-10-29,,,True,4,87.8,19.2,EMP0301,600,19.7
EMP0783,Arthur Garcia,Male,26,Sylhet,Warehouse & Logistics,Entry,17412,Online application,2026-01-08,,,True,3,100.0,8.9,EMP0033,164,5.4
EMP0784,Cody Nguyen,Male,31,Head Office,Quality Control,Entry,17340,Online application,2025-12-30,2026-05-15,Resignation - better opportunity,False,2,89.6,5.3,EMP0676,136,4.5
EMP0785,Dennis Huffman,Male,24,Rajshahi,Sales & Retail Ops,Mid,30813,Employee referral,2023-02-05,,,True,3,98.5,8.5,EMP0113,1232,40.5
EMP0786,Mark Harper,Male,21,Sylhet,Warehouse & Logistics,Mid,36486,Online application,2024-08-19,2025-09-11,Resignation - better opportunity,False,2,92.2,5.2,EMP0270,388,12.7
EMP0787,Kevin Bailey,Male,26,Chattogram,Marketing,Mid,34543,Online application,2026-05-26,,,True,3,85.3,10.4,EMP0047,26,0.9
EMP0788,Luis Cervantes,Male,32,Dhaka - Mirpur,Warehouse & Logistics,Senior,51297,Employee referral,2025-09-15,,,True,3,100.0,19.2,EMP0439,279,9.2
EMP0789,Elizabeth Mendez,Female,26,Dhaka - Gulshan,Warehouse & Logistics,Entry,20645,Employee referral,2023-09-07,2025-02-16,Relocation,False,2,77.3,0.0,EMP0068,528,17.3
EMP0790,Cesar Wilson,Male,34,Rajshahi,Sales & Retail Ops,Entry,20435,Employee referral,2022-06-13,2023-03-12,Resignation - personal reasons,False,2,96.1,2.1,EMP0432,272,8.9
EMP0791,Catherine Steele,Female,24,Dhaka - Gulshan,HR & Admin,Mid,32768,Online application,2024-04-05,,,True,2,100.0,13.2,EMP0501,807,26.5
EMP0792,Jason Taylor,Male,33,Dhaka - Mirpur,HR & Admin,Entry,22468,Online application,2025-09-14,,,True,1,99.8,9.7,EMP0373,280,9.2
EMP0793,Charlene Reid,Female,29,Head Office,Sales & Retail Ops,Mid,31953,Agency,2022-09-25,,,True,3,93.9,8.8,EMP0272,1365,44.8
EMP0794,Matthew Cooke,Male,31,Dhaka - Mirpur,Marketing,Entry,23104,Walk-in,2025-08-18,,,True,2,86.6,6.8,EMP0098,307,10.1
EMP0795,John Taylor,Male,34,Sylhet,Sales & Retail Ops,Mid,33450,Online application,2024-06-18,2024-07-02,Contract end,False,2,89.5,5.3,EMP0517,14,0.5
EMP0796,Jerry Brown,Male,25,Khulna,Warehouse & Logistics,Mid,37845,Employee referral,2024-05-12,,,True,2,88.0,13.7,EMP0782,770,25.3
EMP0797,Adam Taylor,Male,33,Chattogram,Quality Control,Mid,40960,Online application,2023-05-19,,,True,2,88.8,2.1,EMP0761,1129,37.1
EMP0798,Tracey Wagner,Female,28,Head Office,Sales & Retail Ops,Mid,26294,Agency,2025-12-30,,,True,3,97.2,14.5,EMP0745,173,5.7
EMP0799,Michael Perry,Male,23,Sylhet,Merchandising,Entry,18809,Employee referral,2023-03-10,,,True,3,89.5,14.0,EMP0446,1199,39.4
EMP0800,Katherine Miller,Female,22,Chattogram,Quality Control,Senior,66326,Walk-in,2025-12-22,,,True,3,94.4,10.1,EMP0165,181,5.9
EMP0801,Philip Carter,Male,24,Dhaka - Gulshan,Merchandising,Entry,24243,Walk-in,2023-05-29,,,True,3,99.8,10.4,EMP0476,1119,36.8
EMP0802,Kimberly Jackson,Female,19,Chattogram,Marketing,Entry,17867,Walk-in,2023-06-17,2023-10-01,Contract end,False,3,88.9,3.6,EMP0285,106,3.5
EMP0803,Natalie Cannon,Female,29,Sylhet,Sales & Retail Ops,Senior,64813,Walk-in,2024-09-11,,,True,3,96.7,13.2,EMP0086,648,21.3
EMP0804,Ashley Wilson,Female,26,Dhaka - Gulshan,Sales & Retail Ops,Entry,18601,Employee referral,2026-02-21,,,True,2,86.7,5.3,EMP0407,120,3.9
EMP0805,Rodney Richardson,Male,24,Head Office,Finance & Accounts,Entry,17230,Agency,2025-08-07,,,True,3,87.7,11.3,EMP0595,318,10.4
EMP0806,Amanda Ball,Female,36,Head Office,Marketing,Entry,24107,Walk-in,2023-08-21,,,True,3,91.9,5.6,EMP0338,1035,34.0
EMP0807,Wanda Garcia,Female,27,Rajshahi,Finance & Accounts,Senior,51269,Walk-in,2026-04-07,,,True,2,92.0,10.8,EMP0220,75,2.5
EMP0808,Paul Evans,Male,25,Head Office,Warehouse & Logistics,Entry,21966,Online application,2024-09-18,,,True,4,100.0,13.0,EMP0325,641,21.1
EMP0809,Mr. Gregory Montoya MD,Male,33,Chattogram,Warehouse & Logistics,Entry,24316,Walk-in,2025-10-08,,,True,3,86.9,17.0,EMP0377,256,8.4
EMP0810,Reginald Young PhD,Male,27,Rajshahi,Sales & Retail Ops,Manager,76320,Employee referral,2025-12-17,,,True,2,91.7,7.0,EMP0708,186,6.1
EMP0811,Gregory Page,Male,31,Rajshahi,HR & Admin,Entry,21398,Employee referral,2025-04-07,,,True,4,93.2,17.5,EMP0702,440,14.5
EMP0812,Christopher Taylor,Male,34,Dhaka - Mirpur,Quality Control,Senior,56201,Online application,2026-03-08,,,True,2,100.0,4.1,EMP0262,105,3.4
EMP0813,Daniel Brown,Male,22,Dhaka - Gulshan,Marketing,Mid,40166,Walk-in,2026-01-07,,,True,4,100.0,10.8,EMP0325,165,5.4
EMP0814,Douglas Ryan,Male,33,Rajshahi,Finance & Accounts,Entry,23481,Agency,2026-01-16,,,True,3,91.8,7.9,EMP0483,156,5.1
EMP0815,Michael Roberts,Male,29,Khulna,Marketing,Entry,22413,Walk-in,2026-03-18,,,True,3,99.8,11.7,EMP0268,95,3.1
EMP0816,Shannon Duke,Female,21,Chattogram,Warehouse & Logistics,Mid,39204,Online application,2025-08-12,2025-11-12,Resignation - better opportunity,False,2,89.3,1.2,EMP0657,92,3.0
EMP0817,Brandon Estes,Male,27,Dhaka - Mirpur,Warehouse & Logistics,Mid,40271,Online application,2023-06-14,,,True,3,100.0,10.6,EMP0114,1103,36.2
EMP0818,Tamara Riddle,Female,26,Dhaka - Mirpur,Merchandising,Manager,84667,Agency,2025-09-12,,,True,2,89.9,12.0,EMP0812,282,9.3
EMP0819,Cameron Cline,Male,25,Head Office,Warehouse & Logistics,Senior,64641,Employee referral,2023-04-24,,,True,3,86.3,14.6,EMP0289,1154,37.9
EMP0820,Michelle Poole,Female,22,Dhaka - Mirpur,Warehouse & Logistics,Entry,18121,Agency,2026-04-18,,,True,4,84.4,10.9,EMP0024,64,2.1
EMP0821,Megan Burns,Female,21,Head Office,HR & Admin,Mid,30823,Walk-in,2026-05-22,,,True,3,95.8,9.1,EMP0173,30,1.0
